% Sample Name, Age calculated using EXPAGE with PR=13.38±1.31, Age calculated using the Balco online calculator with a production rate calibrated using CRONUS-A, Age calculated using EXPAGE with PR=11.21±1.31, Age in ICE-D, age in publication
sample	EXPAGEage1338	EXPAGEextunc1338	OECage	OECextunc	EXPAGEage1121	EXPAGEextunc1121	ICEDage	ICEDextunc	Pubage Pubunc Pubsource
P11.14.1	2436	283	2415	262	2918	415	2891	186	2900	300	Nichols2019
P11.11.4	5890	854	5884	796	7385	1412	7376	626	7500	900	Johnson2019
P11.13.3	5438	765	5392	706	6789	1245	6714	545	6700	800	Johnson2019
P11.13.5	5863	851	5855	793	7362	1407	7349	628	7400	900	Johnson2019
P11.13.6	5410	759	5383	704	6756	1236	6713	544	6700	800	Johnson2019
P11.12.1	4846	655	4870	611	6004	1043	5994	463	6000	700	Johnson2019
P11.12.2	5754	826	5723	765	7224	1364	7178	599	7100	900	Johnson2019
P11.12.6	5313	745	5315	696	6626	1206	6629	544	6700	800	Johnson2019

